id_products,date_invoices,codigo_producto,nombre_producto,categoria,cantidad_vendida,precio,stock,promocion_activa,bodega_id,fecha_vencimiento
186,2024-05-20,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,118,1,3,2024-09-01
186,2024-05-25,7565001005617,Cerveza Heineken 350ml,Bebidas,6,1100,112,0,3,2024-09-01
186,2024-06-01,7565001005617,Cerveza Heineken 350ml,Bebidas,18,1100,94,1,1,2024-10-01
186,2024-06-05,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,82,0,1,2024-10-01
186,2024-06-10,7565001005617,Cerveza Heineken 350ml,Bebidas,6,1100,76,1,2,2024-10-01
186,2024-06-15,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,64,0,2,2024-10-01
186,2024-06-20,7565001005617,Cerveza Heineken 350ml,Bebidas,6,1100,58,1,3,2024-10-01
186,2024-06-25,7565001005617,Cerveza Heineken 350ml,Bebidas,18,1100,40,0,3,2024-10-01
186,2024-07-01,7565001005617,Cerveza Heineken 350ml,Bebidas,24,1100,16,1,1,2024-11-01
186,2024-07-05,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,274,0,2,2024-11-01
186,2024-07-10,7565001005617,Cerveza Heineken 350ml,Bebidas,6,1100,268,1,3,2024-11-01
186,2024-07-15,7565001005617,Cerveza Heineken 350ml,Bebidas,18,1100,250,0,1,2024-11-01
186,2024-07-20,7565001005617,Cerveza Heineken 350ml,Bebidas,24,1100,226,1,2,2024-11-01
186,2024-07-25,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,214,0,3,2024-11-01
186,2024-08-01,7565001005617,Cerveza Heineken 350ml,Bebidas,6,1100,208,1,1,2024-12-01
186,2024-08-05,7565001005617,Cerveza Heineken 350ml,Bebidas,18,1100,190,0,2,2024-12-01
186,2024-08-10,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,178,1,3,2024-12-01
186,2024-08-15,7565001005617,Cerveza Heineken 350ml,Bebidas,6,1100,172,0,1,2024-12-01
186,2024-08-20,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,160,1,2,2024-12-01
186,2024-08-25,7565001005617,Cerveza Heineken 350ml,Bebidas,18,1100,142,0,3,2024-12-01
186,2024-09-01,7565001005617,Cerveza Heineken 350ml,Bebidas,6,1100,136,1,1,2025-01-01
186,2024-09-05,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,124,0,2,2025-01-01
186,2024-09-10,7565001005617,Cerveza Heineken 350ml,Bebidas,18,1100,106,1,3,2025-01-01
186,2024-09-15,7565001005617,Cerveza Heineken 350ml,Bebidas,24,1100,82,0,1,2025-01-01
186,2024-09-20,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,70,1,2,2025-01-01
186,2024-09-25,7565001005617,Cerveza Heineken 350ml,Bebidas,6,1100,64,0,3,2025-01-01
186,2024-10-01,7565001005617,Cerveza Heineken 350ml,Bebidas,18,1100,46,1,1,2025-02-01
186,2024-10-05,7565001005617,Cerveza Heineken 350ml,Bebidas,12,1100,34,0,2,2025-02-01
186,2024-10-10,7565001005617,Cerveza Heineken 350ml,Bebidas,24,1100,10,1,3,2025-02-01
186,2024-10-15,7565001005617,Cerveza Heineken 350ml,Bebidas,18,1100,272,0,1,2025-02-01
186,2024-10-20,7565001005617,Cerveza Heineken 350ml,Bebidas,30,1100,242,1,2,2025-03-01
186,2024-10-25,7565001005617,Cerveza Heineken 350ml,Bebidas,24,1100,218,0,3,2025-03-01
186,2024-11-01,7565001005617,Cerveza Heineken 350ml,Bebidas,36,1100,182,1,1,2025-03-01
186,2024-11-05,7565001005617,Cerveza Heineken 350ml,Bebidas,30,1100,152,0,2,2025-03-01
186,2024-11-10,7565001005617,Cerveza Heineken 350ml,Bebidas,42,1100,110,1,3,2025-03-01
189,2024-04-02,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,60,1,2,2028-01-01
189,2024-04-05,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,59,1,2,2028-01-01
189,2024-04-10,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,57,0,2,2028-01-01
189,2024-04-15,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,56,1,2,2028-01-01
189,2024-04-20,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,53,0,3,2028-01-01
189,2024-04-25,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,51,1,3,2028-01-01
189,2024-05-01,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,50,0,1,2028-01-01
189,2024-05-05,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,48,1,1,2028-01-01
189,2024-05-10,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,47,0,2,2028-01-01
189,2024-05-15,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,44,1,2,2028-01-01
189,2024-05-20,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,42,0,3,2028-01-01
189,2024-05-25,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,41,1,3,2028-01-01
189,2024-06-01,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,39,0,1,2028-01-01
189,2024-06-05,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,38,1,2,2028-01-01
189,2024-06-10,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,35,0,3,2028-01-01
189,2024-06-15,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,33,1,1,2028-01-01
189,2024-06-20,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,32,0,2,2028-01-01
189,2024-06-25,7567001005800,Whisky Jack Daniels,Bebidas,4,21500,28,1,3,2028-01-01
189,2024-07-01,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,25,0,1,2028-01-01
189,2024-07-05,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,23,1,2,2028-01-01
189,2024-07-10,7567001005800,Whisky Jack Daniels,Bebidas,4,21500,19,0,3,2028-01-01
189,2024-07-15,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,16,1,1,2028-01-01
189,2024-07-20,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,14,0,2,2028-01-01
189,2024-07-25,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,13,1,3,2028-01-01
189,2024-08-01,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,10,0,1,2028-01-01
189,2024-08-05,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,8,1,2,2028-01-01
189,2024-08-10,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,7,0,3,2028-01-01
189,2024-08-15,7567001005800,Whisky Jack Daniels,Bebidas,4,21500,3,1,1,2028-01-01
189,2024-08-20,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,60,0,2,2028-02-01
189,2024-08-25,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,58,1,3,2028-02-01
189,2024-09-01,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,57,0,1,2028-02-01
189,2024-09-05,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,54,1,2,2028-02-01
189,2024-09-10,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,52,0,3,2028-02-01
189,2024-09-15,7567001005800,Whisky Jack Daniels,Bebidas,1,21500,51,1,1,2028-02-01
189,2024-09-20,7567001005800,Whisky Jack Daniels,Bebidas,4,21500,47,0,2,2028-02-01
189,2024-09-25,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,44,1,3,2028-02-01
189,2024-10-01,7567001005800,Whisky Jack Daniels,Bebidas,2,21500,42,0,1,2028-03-01
189,2024-10-05,7567001005800,Whisky Jack Daniels,Bebidas,5,21500,37,1,2,2028-03-01
189,2024-10-10,7567001005800,Whisky Jack Daniels,Bebidas,4,21500,33,0,3,2028-03-01
189,2024-10-15,7567001005800,Whisky Jack Daniels,Bebidas,3,21500,30,1,1,2028-03-01
189,2024-10-20,7567001005800,Whisky Jack Daniels,Bebidas,6,21500,24,0,2,2028-03-01
189,2024-10-25,7567001005800,Whisky Jack Daniels,Bebidas,5,21500,19,1,3,2028-03-01
189,2024-11-01,7567001005800,Whisky Jack Daniels,Bebidas,4,21500,15,0,1,2028-04-01
189,2024-11-05,7567001005800,Whisky Jack Daniels,Bebidas,7,21500,8,1,2,2028-04-01
189,2024-11-10,7567001005800,Whisky Jack Daniels,Bebidas,6,21500,2,0,3,2028-04-01
189,2024-11-15,7567001005800,Whisky Jack Daniels,Bebidas,5,21500,55,1,1,2028-05-01
189,2024-11-20,7567001005800,Whisky Jack Daniels,Bebidas,8,21500,47,0,2,2028-05-01
189,2024-11-25,7567001005800,Whisky Jack Daniels,Bebidas,7,21500,40,1,3,2028-05-01
189,2024-12-01,7567001005800,Whisky Jack Daniels,Bebidas,10,21500,30,0,1,2028-06-01
189,2024-12-05,7567001005800,Whisky Jack Daniels,Bebidas,8,21500,22,1,2,2028-06-01
189,2024-12-10,7567001005800,Whisky Jack Daniels,Bebidas,12,21500,10,0,3,2028-06-01
190,2024-04-04,7567001005817,Ron Flor de Caña 7 años,Bebidas,2,18000,55,1,3,2028-01-01
190,2024-04-05,7567001005817,Ron Flor de Caña 7 años,Bebidas,1,18000,54,1,3,2028-01-01
190,2024-04-10,7567001005817,Ron Flor de Caña 7 años,Bebidas,3,18000,51,0,3,2028-01-01
190,2024-04-15,7567001005817,Ron Flor de Caña 7 años,Bebidas,2,18000,49,1,3,2028-01-01
190,2024-04-20,7567001005817,Ron Flor de Caña 7 años,Bebidas,1,18000,48,0,1,2028-01-01
190,2024-04-25,7567001005817,Ron Flor de Caña 7 años,Bebidas,3,18000,45,1,1,2028-01-01
190,2024-05-01,7567001005817,Ron Flor de Caña 7 años,Bebidas,2,18000,43,0,2,2028-01-01
190,2024-05-05,7567001005817,Ron Flor de Caña 7 años,Bebidas,1,18000,42,1,2,2028-01-01
190,2024-05-10,7567001005817,Ron Flor de Caña 7 años,Bebidas,4,18000,38,0,3,2028-01-01
190,2024-05-15,7567001005817,Ron Flor de Caña 7 años,Bebidas,3,18000,35,1,3,2028-01-01
190,2024-05-20,7567001005817,Ron Flor de Caña 7 años,Bebidas,2,18000,33,0,1,2028-01-01
190,2024-05-25,7567001005817,Ron Flor de Caña 7 años,Bebidas,1,18000,32,1,2,2028-01-01
190,2024-06-01,7567001005817,Ron Flor de Caña 7 años,Bebidas,4,18000,28,0,3,2028-01-01
190,2024-06-05,7567001005817,Ron Flor de Caña 7 años,Bebidas,3,18000,25,1,1,2028-01-01
190,2024-06-10,7567001005817,Ron Flor de Caña 7 años,Bebidas,2,18000,23,0,2,2028-01-01
190,2024-06-15,7567001005817,Ron Flor de Caña 7 años,Bebidas,5,18000,18,1,3,2028-01-01
190,2024-06-20,7567001005817,Ron Flor de Caña 7 años,Bebidas,4,18000,14,0,1,2028-01-01
190,2024-06-25,7567001005817,Ron Flor de Caña 7 años,Bebidas,3,18000,11,1,2,2028-01-01
190,2024-07-01,7567001005817,Ron Flor de Caña 7 años,Bebidas,6,18000,5,0,3,2028-01-01
190,2024-07-05,7567001005817,Ron Flor de Caña 7 años,Bebidas,5,18000,50,1,1,2028-02-01
190,2024-07-10,7567001005817,Ron Flor de Caña 7 años,Bebidas,4,18000,46,0,2,2028-02-01
190,2024-07-15,7567001005817,Ron Flor de Caña 7 años,Bebidas,3,18000,43,1,3,2028-02-01
190,2024-07-20,7567001005817,Ron Flor de Caña 7 años,Bebidas,2,18000,41,0,1,2028-02-01
190,2024-07-25,7567001005817,Ron Flor de Caña 7 años,Bebidas,1,18000,40,1,2,2028-02-01
190,2024-08-01,7567001005817,Ron Flor de Caña 7 años,Bebidas,4,18000,36,0,3,2028-02-01
190,2024-08-05,7567001005817,Ron Flor de Caña 7 años,Bebidas,3,18000,33,1,1,2028-03-01
190,2024-08-10,7567001005817,Ron Flor de Caña 7 años,Bebidas,2,18000,31,0,2,2028-03-01
190,2024-08-15,7567001005817,Ron Flor de Caña 7 años,Bebidas,5,18000,26,1,3,2028-03-01
190,2024-08-20,7567001005817,Ron Flor de Caña 7 años,Bebidas,4,18000,22,0,1,2028-03-01
190,2024-08-25,7567001005817,Ron Flor de Caña 7 años,Bebidas,3,18000,19,1,2,2028-03-01
190,2024-09-01,7567001005817,Ron Flor de Caña 7 años,Bebidas,6,18000,13,0,3,2028-03-01
190,2024-09-05,7567001005817,Ron Flor de Caña 7 años,Bebidas,5,18000,8,1,1,2028-04-01
190,2024-09-10,7567001005817,Ron Flor de Caña 7 años,Bebidas,4,18000,4,0,2,2028-04-01
190,2024-09-15,7567001005817,Ron Flor de Caña 7 años,Bebidas,7,18000,52,1,3,2028-04-01
190,2024-09-20,7567001005817,Ron Flor de Caña 7 años,Bebidas,6,18000,46,0,1,2028-04-01
190,2024-09-25,7567001005817,Ron Flor de Caña 7 años,Bebidas,5,18000,41,1,2,2028-04-01
190,2024-10-01,7567001005817,Ron Flor de Caña 7 años,Bebidas,8,18000,33,0,3,2028-05-01
190,2024-10-05,7567001005817,Ron Flor de Caña 7 años,Bebidas,7,18000,26,1,1,2028-05-01
190,2024-10-10,7567001005817,Ron Flor de Caña 7 años,Bebidas,6,18000,20,0,2,2028-05-01
190,2024-10-15,7567001005817,Ron Flor de Caña 7 años,Bebidas,5,18000,11,1,3,2028-05-01
190,2024-10-20,7567001005817,Ron Flor de Caña 7 años,Bebidas,8,18000,3,0,1,2028-06-01
190,2024-10-25,7567001005817,Ron Flor de Caña 7 años,Bebidas,7,18000,48,1,2,2028-06-01
190,2024-11-01,7567001005817,Ron Flor de Caña 7 años,Bebidas,6,18000,38,0,3,2028-06-01
190,2024-11-05,7567001005817,Ron Flor de Caña 7 años,Bebidas,9,18000,29,1,1,2028-07-01
190,2024-11-10,7567001005817,Ron Flor de Caña 7 años,Bebidas,8,18000,21,0,2,2028-07-01
190,2024-11-15,7567001005817,Ron Flor de Caña 7 años,Bebidas,7,18000,9,1,3,2028-07-01
190,2024-11-20,7567001005817,Ron Flor de Caña 7 años,Bebidas,11,18000,55,0,1,2028-08-01
190,2024-11-25,7567001005817,Ron Flor de Caña 7 años,Bebidas,10,18000,45,1,2,2028-08-01
190,2024-12-01,7567001005817,Ron Flor de Caña 7 años,Bebidas,9,18000,30,0,3,2028-09-01
190,2024-12-05,7567001005817,Ron Flor de Caña 7 años,Bebidas,8,18000,17,1,1,2028-09-01
190,2024-12-10,7567001005817,Ron Flor de Caña 7 años,Bebidas,8,18000,55,0,2,2028-10-01
191,2024-04-07,7568001005900,Vodka Smirnoff 750ml,Bebidas,2,13500,50,0,1,2028-01-01
191,2024-04-12,7568001005900,Vodka Smirnoff 750ml,Bebidas,1,13500,49,0,1,2028-01-01
191,2024-04-15,7568001005900,Vodka Smirnoff 750ml,Bebidas,2,13500,47,1,1,2028-01-01
191,2024-04-20,7568001005900,Vodka Smirnoff 750ml,Bebidas,1,13500,46,0,1,2028-01-01
191,2024-04-25,7568001005900,Vodka Smirnoff 750ml,Bebidas,3,13500,43,1,2,2028-01-01
191,2024-05-01,7568001005900,Vodka Smirnoff 750ml,Bebidas,2,13500,41,0,2,2028-01-01
191,2024-05-05,7568001005900,Vodka Smirnoff 750ml,Bebidas,1,13500,40,1,3,2028-01-01
191,2024-05-10,7568001005900,Vodka Smirnoff 750ml,Bebidas,3,13500,37,0,3,2028-01-01
191,2024-05-15,7568001005900,Vodka Smirnoff 750ml,Bebidas,2,13500,35,1,1,2028-01-01
191,2024-05-20,7568001005900,Vodka Smirnoff 750ml,Bebidas,1,13500,34,0,2,2028-01-01
191,2024-05-25,7568001005900,Vodka Smirnoff 750ml,Bebidas,4,13500,30,1,3,2028-01-01
191,2024-06-01,7568001005900,Vodka Smirnoff 750ml,Bebidas,3,13500,27,0,1,2028-01-01
191,2024-06-05,7568001005900,Vodka Smirnoff 750ml,Bebidas,2,13500,25,1,2,2028-01-01
191,2024-06-10,7568001005900,Vodka Smirnoff 750ml,Bebidas,1,13500,24,0,3,2028-01-01
191,2024-06-15,7568001005900,Vodka Smirnoff 750ml,Bebidas,4,13500,20,1,1,2028-01-01
191,2024-06-20,7568001005900,Vodka Smirnoff 750ml,Bebidas,3,13500,17,0,2,2028-01-01
191,2024-06-25,7568001005900,Vodka Smirnoff 750ml,Bebidas,2,13500,15,1,3,2028-01-01
191,2024-07-01,7568001005900,Vodka Smirnoff 750ml,Bebidas,5,13500,10,0,1,2028-01-01
191,2024-07-05,7568001005900,Vodka Smirnoff 750ml,Bebidas,4,13500,6,1,2,2028-01-01
191,2024-07-10,7568001005900,Vodka Smirnoff 750ml,Bebidas,3,13500,3,0,3,2028-01-01
191,2024-07-15,7568001005900,Vodka Smirnoff 750ml,Bebidas,2,13500,50,1,1,2028-02-01
191,2024-07-20,7568001005900,Vodka Smirnoff 750ml,Bebidas,5,13500,45,0,2,2028-02-01
191,2024-07-25,7568001005900,Vodka Smirnoff 750ml,Bebidas,4,13500,41,1,3,2028-02-01
191,2024-08-01,7568001005900,Vodka Smirnoff 750ml,Bebidas,3,13500,38,0,1,2028-02-01
191,2024-08-05,7568001005900,Vodka Smirnoff 750ml,Bebidas,2,13500,36,1,2,2028-02-01
191,2024-08-10,7568001005900,Vodka Smirnoff 750ml,Bebidas,1,13500,35,0,3,2028-02-01
191,2024-08-15,7568001005900,Vodka Smirnoff 750ml,Bebidas,5,13500,30,1,1,2028-03-01
191,2024-08-20,7568001005900,Vodka Smirnoff 750ml,Bebidas,4,13500,26,0,2,2028-03-01
191,2024-08-25,7568001005900,Vodka Smirnoff 750ml,Bebidas,3,13500,23,1,3,2028-03-01
191,2024-09-01,7568001005900,Vodka Smirnoff 750ml,Bebidas,2,13500,21,0,1,2028-03-01
191,2024-09-05,7568001005900,Vodka Smirnoff 750ml,Bebidas,1,13500,20,1,2,2028-03-01
191,2024-09-10,7568001005900,Vodka Smirnoff 750ml,Bebidas,5,13500,15,0,3,2028-03-01
191,2024-09-15,7568001005900,Vodka Smirnoff 750ml,Bebidas,4,13500,11,1,1,2028-04-01
191,2024-09-20,7568001005900,Vodka Smirnoff 750ml,Bebidas,3,13500,8,0,2,2028-04-01
191,2024-09-25,7568001005900,Vodka Smirnoff 750ml,Bebidas,6,13500,2,1,3,2028-04-01
191,2024-10-01,7568001005900,Vodka Smirnoff 750ml,Bebidas,5,13500,47,0,1,2028-05-01
191,2024-10-05,7568001005900,Vodka Smirnoff 750ml,Bebidas,4,13500,43,1,2,2028-05-01
191,2024-10-10,7568001005900,Vodka Smirnoff 750ml,Bebidas,7,13500,36,0,3,2028-05-01
191,2024-10-15,7568001005900,Vodka Smirnoff 750ml,Bebidas,6,13500,30,1,1,2028-06-01
191,2024-10-20,7568001005900,Vodka Smirnoff 750ml,Bebidas,5,13500,25,0,2,2028-06-01
191,2024-10-25,7568001005900,Vodka Smirnoff 750ml,Bebidas,8,13500,17,1,3,2028-06-01
191,2024-11-01,7568001005900,Vodka Smirnoff 750ml,Bebidas,7,13500,10,0,1,2028-07-01
191,2024-11-05,7568001005900,Vodka Smirnoff 750ml,Bebidas,6,13500,4,1,2,2028-07-01
191,2024-11-10,7568001005900,Vodka Smirnoff 750ml,Bebidas,10,13500,40,0,3,2028-07-01
191,2024-11-15,7568001005900,Vodka Smirnoff 750ml,Bebidas,9,13500,32,1,1,2028-08-01
191,2024-11-20,7568001005900,Vodka Smirnoff 750ml,Bebidas,8,13500,20,0,2,2028-08-01
191,2024-11-25,7568001005900,Vodka Smirnoff 750ml,Bebidas,10,13500,10,1,3,2028-08-01
191,2024-12-01,7568001005900,Vodka Smirnoff 750ml,Bebidas,10,13500,50,0,1,2028-09-01
191,2024-12-05,7568001005900,Vodka Smirnoff 750ml,Bebidas,9,13500,37,1,2,2028-09-01
191,2024-12-10,7568001005900,Vodka Smirnoff 750ml,Bebidas,13,13500,19,0,3,2028-09-01
192,2024-04-10,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,1,15000,48,0,2,2028-01-01
192,2024-04-12,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,2,15000,46,0,2,2028-01-01
192,2024-04-15,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,1,15000,45,1,2,2028-01-01
192,2024-04-20,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,3,15000,42,0,2,2028-01-01
192,2024-04-25,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,2,15000,40,1,3,2028-01-01
192,2024-05-01,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,1,15000,39,0,3,2028-01-01
192,2024-05-05,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,3,15000,36,1,1,2028-01-01
192,2024-05-10,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,2,15000,34,0,1,2028-01-01
192,2024-05-15,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,1,15000,33,1,2,2028-01-01
192,2024-05-20,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,4,15000,29,0,2,2028-01-01
192,2024-05-25,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,3,15000,26,1,3,2028-01-01
192,2024-06-01,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,2,15000,24,0,3,2028-01-01
192,2024-06-05,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,1,15000,23,1,1,2028-01-01
192,2024-06-10,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,4,15000,19,0,2,2028-01-01
192,2024-06-15,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,3,15000,16,1,3,2028-01-01
192,2024-06-20,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,2,15000,14,0,1,2028-01-01
192,2024-06-25,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,1,15000,13,1,2,2028-01-01
192,2024-07-01,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,5,15000,8,0,3,2028-01-01
192,2024-07-05,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,4,15000,4,1,1,2028-01-01
192,2024-07-10,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,3,15000,45,0,2,2028-02-01
192,2024-07-15,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,2,15000,43,1,3,2028-02-01
192,2024-07-20,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,5,15000,38,0,1,2028-02-01
192,2024-07-25,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,4,15000,34,1,2,2028-02-01
192,2024-08-01,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,3,15000,31,0,3,2028-02-01
192,2024-08-05,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,2,15000,29,1,1,2028-03-01
192,2024-08-10,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,1,15000,28,0,2,2028-03-01
192,2024-08-15,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,5,15000,23,1,3,2028-03-01
192,2024-08-20,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,4,15000,19,0,1,2028-03-01
192,2024-08-25,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,3,15000,16,1,2,2028-03-01
192,2024-09-01,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,2,15000,14,0,3,2028-03-01
192,2024-09-05,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,1,15000,13,1,1,2028-04-01
192,2024-09-10,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,5,15000,8,0,2,2028-04-01
192,2024-09-15,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,4,15000,4,1,3,2028-04-01
192,2024-09-20,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,3,15000,45,0,1,2028-05-01
192,2024-09-25,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,6,15000,39,1,2,2028-05-01
192,2024-10-01,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,5,15000,34,0,3,2028-05-01
192,2024-10-05,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,4,15000,30,1,1,2028-06-01
192,2024-10-10,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,7,15000,23,0,2,2028-06-01
192,2024-10-15,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,6,15000,17,1,3,2028-06-01
192,2024-10-20,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,5,15000,12,0,1,2028-07-01
192,2024-10-25,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,8,15000,4,1,2,2028-07-01
192,2024-11-01,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,7,15000,41,0,3,2028-07-01
192,2024-11-05,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,6,15000,35,1,1,2028-08-01
192,2024-11-10,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,10,15000,25,0,2,2028-08-01
192,2024-11-15,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,8,15000,17,1,3,2028-08-01
192,2024-11-20,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,12,15000,5,0,1,2028-09-01
192,2024-11-25,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,10,15000,38,1,2,2028-09-01
192,2024-12-01,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,13,15000,23,0,3,2028-10-01
192,2024-12-05,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,10,15000,10,1,1,2028-10-01
192,2024-12-10,7568001005917,Tequila Jose Cuervo 750ml,Bebidas,12,15000,48,0,2,2028-11-01
195,2024-04-18,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,285,0,2,2024-09-01
195,2024-04-19,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,279,0,2,2024-09-01
195,2024-04-20,7570001006100,Cerveza Corona 350ml,Bebidas,12,1100,267,1,2,2024-09-01
195,2024-04-21,7570001006100,Cerveza Corona 350ml,Bebidas,18,1100,249,0,2,2024-09-01
195,2024-04-22,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,243,1,2,2024-09-01
195,2024-04-23,7570001006100,Cerveza Corona 350ml,Bebidas,12,1100,231,0,3,2024-09-01
195,2024-04-24,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,225,1,3,2024-09-01
195,2024-04-25,7570001006100,Cerveza Corona 350ml,Bebidas,18,1100,207,0,3,2024-09-01
195,2024-04-26,7570001006100,Cerveza Corona 350ml,Bebidas,12,1100,195,1,1,2024-09-01
195,2024-04-27,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,189,0,1,2024-09-01
195,2024-04-28,7570001006100,Cerveza Corona 350ml,Bebidas,12,1100,177,1,1,2024-09-01
195,2024-04-29,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,171,0,2,2024-09-01
195,2024-04-30,7570001006100,Cerveza Corona 350ml,Bebidas,12,1100,159,1,2,2024-09-01
195,2024-05-01,7570001006100,Cerveza Corona 350ml,Bebidas,18,1100,141,0,2,2024-09-01
195,2024-05-02,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,135,1,3,2024-09-01
195,2024-05-03,7570001006100,Cerveza Corona 350ml,Bebidas,12,1100,123,0,3,2024-09-01
195,2024-05-04,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,117,1,3,2024-09-01
195,2024-05-05,7570001006100,Cerveza Corona 350ml,Bebidas,18,1100,99,0,1,2024-10-01
195,2024-05-06,7570001006100,Cerveza Corona 350ml,Bebidas,12,1100,87,1,1,2024-10-01
195,2024-05-07,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,81,0,1,2024-10-01
195,2024-05-08,7570001006100,Cerveza Corona 350ml,Bebidas,12,1100,69,1,2,2024-10-01
195,2024-05-09,7570001006100,Cerveza Corona 350ml,Bebidas,6,1100,63,0,2,2024-10-01
195,2024-05-10,7570001006100,Cerveza Corona 350ml,Bebidas,18,1100,45,1,2,2024-10-01
